timestamp,lin_acc_x,lin_acc_y,lin_acc_z
1523277769107,0.9242283,-3.5425253,-1.2514083
1523277769130,1.5246114,-5.371664,4.301304
1523277789078,1.702731,-3.2237797,2.3466856
1523277789118,5.472596,-4.886814,-0.6708604
1523277789129,3.306442,-5.8409033,0.7644635
1523277789132,-5.494464,10.083877,8.228881
1523277789143,-5.927962,9.949096,4.2470026
1523277789194,-6.7479157,9.991211,5.679865
1523277789207,-6.1904516,9.818359,1.3202388
1523277789220,-4.875613,12.349897,7.8126783
1523277789242,-7.60699,11.77634,10.977102
1523277789247,-6.546067,12.727631,4.0087223
1523277789269,-7.6176805,11.805416,6.3984113
1523277789296,-5.882807,11.689236,10.978634
1523277789321,-4.051739,11.561375,10.800737
1523277789354,-0.38450146,12.760259,2.4488654
1523277789367,1.3945189,9.849178,3.8480315
1523277789408,0.1425376,7.1472654,5.6966944
1523277789418,-4.5149965,7.9155855,9.342183
1523277789443,-3.8088434,7.4467077,9.264619
1523277789488,-3.6113882,6.152834,2.080388
1523277789494,-4.9577184,9.379571,-1.5082724
1523277789518,-4.83158,9.308399,-1.3380506
1523277789545,-3.028001,6.396001,1.2488198
1523277789577,-3.7730584,3.251727,3.477686
1523277789604,-3.109013,7.345496,2.1116529
1523277789629,-6.760374,13.931873,6.643182
1523277789655,-9.657105,8.643426,2.036128
1523277789680,-4.723055,7.878356,1.187274
1523277789706,-2.4054444,10.054976,2.4011326
1523277789731,-6.2685633,12.462147,5.0459194
1523277789786,-4.8943615,7.5303335,6.0665965
1523277789909,-4.31595,9.114437,5.9427133
1523277789954,-3.7590723,8.358956,4.330801
1523277789963,-5.1485343,9.335473,5.757596
1523277789989,-4.597976,7.3671274,7.3189087
1523277790028,-5.7282248,8.859713,4.2736254
1523277790033,-4.6612005,8.631383,1.3184428
1523277790046,-5.2153306,7.0379505,4.6741533
1523277790050,-4.580887,7.423269,3.6734676
1523277790058,-4.642365,7.9035683,2.5438647
1523277790064,-4.914423,7.098649,2.1566887
1523277790108,-4.7159014,7.3431664,2.8038197
1523277790114,-3.077125,7.9312763,2.8601356
1523277790142,-3.262315,7.8362894,1.9896183
1523277790168,-3.963143,7.202688,1.7691264
1523277790204,-4.516468,7.036251,2.7949452
1523277790228,-3.8375669,7.445733,3.0847878
1523277790262,-4.6336937,7.40244,3.4263992
1523277790267,-5.203847,6.9527235,3.7807193
1523277790297,-4.5478106,6.928933,4.1794996
1523277790300,-3.58369,6.5942755,4.712492
1523277790325,-2.428228,6.8490114,3.162272
1523277790344,-3.2966855,6.483328,0.66966915
1523277790375,-4.2506895,6.041826,-0.83405733
1523277790417,-3.8022184,5.957162,-1.4402332
1523277790445,-3.0217142,5.7600374,-0.89828587
1523277790453,-4.4441986,5.8305416,-3.4860783
1523277790485,-4.4159045,5.587543,-2.9349203
1523277790526,-3.7209065,5.6409016,0.36270142
1523277790575,-2.190377,5.9019976,0.82787895
1523277790581,-3.1012495,5.436821,-0.25640583
1523277790679,-4.03548,5.204057,-1.2490063
1523277790703,-4.2827716,5.0054383,-0.95246696
1523277790726,-3.4635057,5.2805862,0.26963425
1523277790744,-3.3157172,6.198217,-0.28694248
1523277790776,-4.0358396,6.2016053,-0.6073208
1523277790858,-3.6266177,5.9705367,0.043323517
1523277790878,-1.3637629,5.7812214,2.348671
1523277790883,-1.3290145,5.561888,-0.25792027
1523277790896,-1.6161588,5.3684254,-2.3589888
1523277790906,-1.2509356,4.7312098,-3.6249428
1523277790913,-2.3158605,4.0625153,-3.6535249
1523277790922,-4.491314,3.6682417,-2.189135
1523277790954,-3.7637262,2.7623158,-1.8608341
1523277790958,-1.2778399,4.898801,-4.0342174
1523277790962,-1.3512865,4.873445,-3.2145987
1523277791004,-3.7845492,4.277833,-1.7938366
1523277791015,-4.4638934,3.5740054,-0.9517994
1523277791040,-2.645856,3.8433263,-0.7163534
1523277791045,-2.4933202,4.518337,-1.5244894
1523277791069,-3.5988574,5.0416474,1.2860708
1523277791078,-4.0408936,3.6043026,1.5011826
1523277791119,-3.5205421,4.0948486,1.0527029
1523277791174,-2.7744687,2.345162,0.24999142
1523277791184,-1.7254968,6.117781,-1.3691845
1523277791189,-1.8090464,4.522528,-0.6042452
1523277791216,-1.6189011,2.751944,-0.51880074
1523277791231,-1.7953157,0.64988995,1.2388067
1523277791263,-1.544153,4.1828375,-0.9655056
1523277791309,-1.971959,4.414867,-2.642634
1523277791372,-2.9350271,2.2955358,-0.6432142
1523277791379,-2.01858,2.5017304,-0.4722948
1523277791427,-1.6527902,2.3639374,1.5607204
1523277791461,-1.5937629,2.1911,1.9853563
1523277791508,-0.84358287,2.8917518,0.57480526
1523277791545,-1.3398714,2.63051,2.8340607
1523277791583,-1.7119026,2.4920433,2.04078
1523277791629,-1.3257449,2.5517893,1.0735464
1523277791638,-2.47012,2.4685783,0.098213196
1523277791677,-2.7437625,2.3048224,0.42742443
1523277791702,-1.9878548,2.6347594,-0.8614292
1523277791738,-2.0433455,2.4089913,-0.8562145
1523277791764,-2.1217864,1.7721171,-0.6207657
1523277791771,-1.9978191,1.9611115,-1.5460086
1523277791798,-2.0453734,2.2257628,-2.2614923
1523277791830,-2.6068225,1.8245722,-1.5621514
1523277791863,-2.1213706,1.6678413,-0.73403263
1523277791872,-1.4358422,2.208349,-0.95592976
1523277791899,-2.032348,2.170197,-1.100996
1523277791932,-1.9955659,1.7893925,0.10488987
1523277791973,-1.7697604,1.5714283,0.8136339
1523277791978,-1.5356195,1.8974044,0.9455719
1523277792017,-1.0986228,2.3862233,1.6472521
1523277792050,-0.46993172,1.709389,2.5468636
1523277792054,-0.44730437,1.0420249,2.5106516
1523277792082,-0.9247792,1.3572164,0.925683
1523277792119,-0.46468914,1.4732857,0.9436264
1523277792148,0.4176687,1.0247905,1.4244375
1523277792153,0.974139,0.70727015,0.88548374
1523277792183,0.68284404,0.6768458,-0.6413212
1523277792233,0.29071736,0.88618135,-2.3910651
1523277792237,-0.05177045,0.8456669,-3.1073565
1523277792288,-0.28268278,0.8509357,-3.077487
1523277792295,-0.70984215,0.19762158,-2.9990673
1523277792332,-0.48268354,0.12812471,-2.3277273
1523277792339,-0.36316246,0.56378746,-1.2463875
1523277792375,0.11388266,1.3034492,-0.9821634
1523277792409,0.6214174,1.3545892,-0.45986748
1523277792414,-0.18598628,0.8028872,-0.03753662
1523277792446,-0.3491323,0.5131495,0.19985962
1523277792480,0.29060042,0.37652135,0.555604
1523277792512,0.3509791,0.63162684,0.3217497
1523277792516,-0.787804,1.1291599,-0.009381294
1523277792545,-1.3870986,1.753938,1.4930639
1523277792585,-0.37634784,1.9196007,4.064167
1523277792614,0.47752666,1.7367857,4.0966635
1523277792618,-0.29657578,0.37288094,2.7077026
1523277792648,-1.0036776,-0.2901132,1.7251339
1523277792676,-1.0553205,0.16014433,0.62018585
1523277792711,-1.196521,0.7285409,-0.34214783
1523277792742,-1.576308,0.7233479,0.07110977
1523277792747,-1.3026271,0.08076382,0.6613436
1523277792779,-0.78941923,-0.21766663,0.58681965
1523277792817,-0.48025882,0.27539945,0.06660557
1523277792858,-0.6164954,0.20225191,-0.15757275
1523277792862,-1.0694724,-0.12967348,0.08398914
1523277792891,-1.2814407,-0.121596575,-0.15542126
1523277792898,-0.87554353,0.10785198,-0.14713764
1523277792927,-0.80066216,-6.1011314E-4,-0.17426777
1523277792961,-1.1669465,-0.3984151,0.15190506
1523277792992,-1.1666281,-0.4674759,0.71291256
1523277792998,-0.8805279,-0.3202057,0.9304228
1523277793028,-0.85522306,-0.13036537,0.8376684
1523277793061,-0.6666268,-0.29827833,1.0832624
1523277793097,-0.028558254,-0.7527008,1.867898
1523277793137,0.51664865,-1.3004918,2.1359386
1523277793140,0.4091286,-1.2842858,1.2347107
1523277793179,-0.5833883,-0.43771744,0.5285435
1523277793215,-0.24503583,-0.6565831,1.3220568
1523277793264,-0.008196175,-1.3121338,0.7816286
1523277793315,0.22542465,-0.8653698,0.41841984
1523277793319,-0.041517258,-0.7574394,0.10194588
1523277793366,-0.395164,-1.2026136,-0.28737354
1523277793369,-0.42320162,-1.519342,-0.42875957
1523277793436,0.0036001205,-0.9832978,-0.28192234
1523277793448,0.30441618,-1.0926054,0.3624153
1523277793506,0.15424436,-1.5268073,0.4505167
1523277793515,0.30552334,-1.5270653,0.6456528
1523277793520,0.4858327,-1.190469,0.7786312
1523277793570,0.6258065,-1.301538,1.1520624
1523277793575,0.3936581,-1.7552812,1.3004951
1523277793584,0.45034808,-1.7007058,1.2749023
1523277793633,0.85709536,-1.2455523,1.6206188
1523277793638,0.7045668,-1.0731144,1.3728504
1523277793645,0.3812772,-1.1331089,1.449954
1523277793694,1.1733313,-1.614321,2.3893785
1523277793705,1.5581386,-1.7652519,2.2450218
1523277793752,0.7603543,-1.9647031,1.0074024
1523277793756,-0.27547598,-2.1195185,0.9029064
1523277793791,-0.13081455,-1.7201755,0.7444725
1523277793823,0.55051243,-1.4784083,1.0199203
1523277793827,0.44544518,-2.2937827,1.2770071
1523277793858,0.2046256,-2.957887,1.3890953
1523277793885,0.2319355,-2.6272352,1.0579367
1523277793928,0.32953608,-2.0235157,0.6683836
1523277793935,0.25334466,-1.97631,0.6692858
1523277793987,0.05722207,-2.390705,0.7187643
1523277793996,0.32940108,-2.5388517,1.0192127
1523277794058,0.5979147,-2.1988082,1.0790854
1523277794065,0.5314077,-2.0344377,0.8960104
1523277794069,0.13472062,-2.079103,0.7046957
1523277794079,-0.005351901,-1.8811078,0.7134943
1523277794125,0.4125448,-1.6035016,0.91107845
1523277794131,0.5744554,-1.2996254,0.6962223
1523277794182,0.51867366,-1.0908256,0.58208084
1523277794187,0.5243047,-1.1376948,0.82708836
1523277794250,0.7560149,-1.5220635,1.3930931
1523277794259,0.89474505,-1.6786032,1.1341238
1523277794281,0.60646075,-1.2824755,0.19521809
1523277794338,0.317824,-0.9218955,-0.10884094
1523277794345,0.30371875,-1.1590395,0.07685566
1523277794350,0.6114891,-1.2405157,0.3323574
1523277794398,0.5850387,-0.9948492,0.3534336
1523277794407,0.45801568,-0.822031,0.40600872
1523277794413,0.5873234,-1.0694494,0.85914326
1523277794461,0.63748527,-1.1540446,0.9501734
1523277794465,0.46088266,-0.9476795,0.7067528
1523277794514,0.3202914,-0.6780958,0.3470497
1523277794525,0.2168405,-0.66459274,0.31980324
1523277794605,0.5409269,-0.70021725,0.6256285
1523277794609,0.6730244,-0.7729416,0.8916311
1523277794618,0.46167672,-0.8783884,0.6173639
1523277794669,0.38710296,-0.8771138,0.5205765
1523277794673,0.535181,-0.64084005,0.40133476
1523277794680,0.4236763,-0.6251974,0.32225895
1523277794722,0.1198073,-0.79273796,0.2534933
1523277794732,0.20758241,-0.77269554,0.5025282
1523277794737,0.38984644,-0.5541229,0.5844908
1523277794785,0.29913568,-0.7792268,0.5593891
1523277794802,0.169559,-1.139894,0.7298193
1523277794852,0.32493383,-0.80554724,0.7036028
1523277794856,0.5273727,-0.49284315,0.6138315
1523277794861,0.31784695,-0.81389713,0.76854897
1523277794893,0.34197366,-1.0296545,0.6669102
1523277794900,0.43801147,-0.81430244,0.6379967
1523277794939,0.41780746,-0.6902137,0.50376225
1523277794950,0.3005407,-0.827394,0.48806715
1523277795002,0.21533144,-0.9677496,0.98236275
1523277795014,0.25832564,-1.0688524,0.861444
1523277795060,0.43064559,-0.73546743,0.55539227
1523277795095,0.41009146,-0.69074535,0.5928607
1523277795195,0.4586481,-0.7690406,0.7499933
1523277795204,0.3513316,-0.67393064,0.72676516
1523277795215,0.59506637,-0.48921394,0.17531061
1523277795227,0.72451955,-0.43883944,0.38168383
1523277795232,0.6003896,-0.6214285,0.15271568
1523277795253,0.37266046,-0.9691739,0.8470917
1523277795315,0.40394175,-0.5517583,0.31520844
1523277795318,0.44736165,-0.54653883,0.34709597
1523277795322,0.28195697,-0.91485167,0.72373486
1523277795326,0.20115387,-1.0591364,0.7451658
1523277795364,0.13153291,-1.0204022,0.92631245
1523277795378,0.17252178,-0.7007623,0.5830326
1523277795418,0.15930194,-1.1044126,0.8127022
1523277795422,0.115213364,-1.3865101,1.0101719
1523277795428,0.3709547,-1.1657481,1.544488
1523277795457,0.63338834,-0.5836668,0.14817715
1523277795488,0.49804962,-0.20655966,-0.15041971
1523277795519,0.29448944,-0.8384633,0.587739
1523277795552,0.2817828,-1.1842451,1.7901855
1523277795556,0.25060818,-1.0709624,1.0607038
1523277795586,0.2203294,-0.30672026,0.18666553
1523277795637,0.32849544,-0.40421295,0.21929836
1523277795646,0.36932406,-0.6910262,0.5388794
1523277795696,0.5409096,-0.71167564,0.95148754
1523277795702,0.5003844,-0.6895642,0.8964219
1523277795751,0.54693544,-0.5806804,0.624032
1523277795755,0.6574944,-0.5576668,0.44236183
1523277795763,0.64466125,-0.7358651,0.9738388
1523277795811,0.33446956,-0.86838436,0.98007727
1523277795864,0.41750646,-0.7130747,0.695261
1523277795867,0.44113076,-0.73222065,0.69079876
1523277795916,0.52883273,-0.67183495,0.84566164
1523277795920,0.4551655,-0.55904865,0.9694438
1523277795930,0.3476631,-0.62652016,0.56155634
1523277795992,0.390045,-0.64609575,0.5348835
1523277795998,0.49615765,-0.867013,0.6371417
1523277796005,0.49310672,-0.62354803,0.75401974
1523277796049,0.42663264,-0.5741558,0.8389611
1523277796056,0.44131958,-0.71988964,0.84883976
1523277796104,0.43839115,-0.7206402,0.704926
1523277796109,0.3455112,-0.78885555,0.6041031
1523277796158,0.23665625,-0.7902932,0.6152153
1523277796165,0.17407173,-0.74464035,0.70687103
1523277796170,0.29495704,-0.76802063,0.9185176
1523277796226,0.26694065,-0.66189575,0.9511876
1523277796230,0.31988776,-0.6855755,0.81006813
1523277796245,0.3528651,-0.7570491,0.8748789
1523277796370,0.33612674,-0.65465164,1.0958033
1523277796375,0.48152947,-0.59105587,0.688005
