timestamp,acc_x,acc_y,acc_z
1523423971145,0.34117374,2.3582888,-2.666542
1523423971169,4.4328647,-4.5142674,-5.7377043
1523423971191,7.8386164,-14.390948,-2.6677392
1523423971219,2.8568811,-18.464083,-8.496424
1523423971240,4.865018,-10.275315,-6.0597243
1523423971263,6.8240733,-4.312556,-5.2558713
1523423971287,-10.207679,-17.694946,2.7760768
1523423971312,-9.983821,-19.098547,2.7126305
1523423971336,1.2318168,-7.9451585,2.4642322
1523423971360,-5.478532,-10.884041,7.6746135
1523423972088,-3.2477345,-14.06354,1.757344
1523423972115,4.7764325,-14.367006,0.7589619
1523423972122,-0.22625206,-0.32202014,11.774684
1523423972130,0.9307459,1.7262194,11.640609
1523423972137,2.1817162,3.7307649,9.452907
1523423972174,1.1204864,3.4386723,4.7776294
1523423972201,0.08738836,1.2826935,11.339538
1523423972222,0.25558102,1.1204864,8.008006
1523423972247,0.1376666,2.7449522,4.1042604
1523423972272,-0.16879122,3.5404258,5.058948
1523423972296,-1.0498575,3.4290953,6.7283053
1523423972323,-2.7192147,5.1636944,13.770849
1523423972349,0.25198972,5.081693,9.835381
1523423972373,-1.4850036,5.234922,9.6767645
1523423972398,-1.8656816,4.390966,9.834184
1523423972422,-0.52971715,2.5025394,9.631275
1523423972447,-0.046088383,2.7431567,10.43872
1523423972478,-1.5394717,4.457405,12.005724
1523423972497,-2.3307555,3.198055,13.555371
1523423972522,-1.009156,1.8543092,10.967838
1523423972547,-0.86131406,3.506907,8.824429
1523423972573,-0.641646,4.0922894,9.779716
1523423972598,-0.01316811,4.654927,9.100361
1523423972623,0.023942016,3.3997664,8.938752
1523423972649,-0.053869538,1.644218,7.2789717
1523423972663,0.034715924,1.70946,7.1191587
1523423972771,0.3800795,3.127426,6.5481415
1523423972814,-0.4249708,3.3608606,5.967548
1523423972856,-1.661576,3.9935284,6.955156
1523423972881,-0.37588966,3.690662,7.9062524
1523423972924,0.83018947,3.5793316,8.825027
1523423972930,0.99179804,4.1575313,10.020931
1523423972933,0.76315176,4.3526587,10.6158905
1523423972939,1.2012907,3.6421793,10.107721
1523423972942,1.4257472,3.3261447,10.144233
1523423972947,0.350152,4.1784806,10.515334
1523423972952,0.48003745,4.0132804,10.299257
1523423972980,0.6781576,4.7896004,10.118495
1523423972995,1.1665748,5.8544216,8.654441
1523423973048,0.23702596,4.622605,8.752005
1523423973078,-1.1150994,3.9636009,10.875661
1523423973081,0.45968673,3.6457705,10.138845
1523423973155,1.3102269,3.8456864,8.322245
1523423973173,0.01316811,4.1282024,5.9747305
1523423973185,-0.7320272,3.5051112,5.513248
1523423973191,-0.7906851,4.221576,5.6018333
1523423973225,-1.2689269,4.07553,5.0625396
1523423973230,-0.50038815,4.011485,7.0545154
1523423973234,1.0271125,5.8065376,8.118139
1523423973257,-0.12210429,4.8865657,8.740632
1523423973284,-2.1649568,5.0397944,9.685144
1523423973294,-1.738789,5.3887496,10.699089
1523423973336,0.6961141,5.1200004,10.884041
1523423973344,-0.79008657,5.7825956,10.187328
1523423973376,-3.2112231,5.019444,11.972804
1523423973410,-2.8993783,3.3842041,11.829152
1523423973442,-2.1266496,4.0396166,10.730812
1523423973457,-3.341707,5.6922145,7.3059063
1523423973503,-1.7824832,5.786187,9.536704
1523423973508,-0.39803603,2.042254,8.914211
1523423973560,-1.2533646,2.3026235,9.109339
1523423973569,-1.1671734,4.590882,7.033566
1523423973693,-0.050876785,4.313154,6.5032506
1523423973707,-1.5292963,2.6725276,4.4526167
1523423973712,-2.6018987,3.7427359,4.5902834
1523423973726,-1.1378443,4.956596,5.0787005
1523423973738,0.25977087,6.4721255,8.425196
1523423973850,0.6242881,4.7500963,8.009802
1523423973865,-0.60573304,5.7023897,7.341221
1523423973876,-0.56203884,6.489484,11.071387
1523423973888,-1.38325,5.697003,10.565014
1523423973890,-2.3511062,5.517438,9.53012
1523423973907,-3.0891187,5.441422,10.846333
1523423973918,-2.48159,5.29777,11.3562975
1523423973926,-0.8487445,6.6067996,10.068216
1523423973960,-0.9355343,6.338649,8.677185
1523423973966,-1.9524715,5.6377463,10.420164
1523423973970,-1.5376761,5.770026,11.832145
1523423973983,-0.3298013,4.5340195,10.581773
1523423974062,0.7320272,3.5302503,9.716867
1523423974069,-0.16220717,4.223372,7.824251
1523423974074,-0.9139865,4.6561236,6.749853
1523423974085,-0.1388637,3.630807,5.6682725
1523423974135,0.55964464,4.5501804,6.683414
1523423974150,-0.34356794,5.468955,9.338584
1523423974154,-0.9744401,4.83928,9.551069
1523423974212,5.985504E-4,3.554791,9.365519
1523423974276,0.97743285,4.3358994,8.172607
1523423974296,0.7218518,4.346673,9.245809
1523423974299,0.026934769,3.9432502,9.545682
1523423974340,0.2789245,4.855441,9.100959
1523423974347,-0.059855044,5.9118824,9.353547
1523423974410,1.2252327,4.4807487,9.7719345
1523423974418,1.8118122,4.6339774,9.914988
1523423974467,0.6332663,3.482965,7.016208
1523423974522,0.0796072,4.4963107,6.585252
1523423974530,0.04309563,4.256292,6.752846
1523423974586,-0.19632454,3.881001,8.10557
1523423974593,0.11552023,4.4179006,8.732252
1523423974636,1.4311341,3.9959226,10.117298
1523423974644,0.79008657,3.8085763,11.769896
1523423974678,0.98820674,4.1186256,9.76116
1523423974714,1.6047137,3.2333694,10.412982
1523423974748,1.5316905,3.1262288,10.697892
1523423974779,0.7835025,3.632004,9.118916
1523423974786,1.7369933,3.4674027,7.6111674
1523423974834,1.9003977,3.0867245,9.215282
1523423974871,1.0013748,2.7048495,9.333197
1523423974913,1.0947487,3.353678,8.075044
1523423974923,1.4478935,4.3688197,7.1592617
1523423974969,0.98222125,3.8391025,6.4685345
1523423974974,-0.027533319,3.5877113,6.1866174
1523423975022,0.16759412,4.3341036,6.700772
1523423975028,0.91817635,5.4504004,7.949947
1523423975078,0.93852705,4.3179426,8.917803
1523423975087,0.025139118,4.317344,9.602545
1523423975091,0.5129577,4.4526167,9.185953
1523423975139,0.7248446,4.770447,10.095152
1523423975148,0.5506664,5.1259856,10.213664
1523423975153,-0.0053869537,5.245696,12.624027
1523423975219,-0.75956047,5.281609,11.73518
1523423975225,-0.6997054,5.7400985,7.343615
1523423975228,-1.5478514,5.964555,7.8811135
1523423975264,-2.2559366,5.9184666,9.721656
1523423975298,1.0474633,3.9594111,7.953538
1523423975328,1.2210429,3.0424318,6.6840124
1523423975333,-0.10414778,4.0013094,6.235698
1523423975362,-1.3551182,4.274847,7.623737
1523423975393,-0.7284359,4.3179426,7.018004
1523423975423,-0.11911154,4.1293993,7.1969705
1523423975442,-0.5823896,4.9015293,7.3765354
1523423975473,-1.5717934,6.915053,10.073005
1523423975477,0.7206547,4.7638626,9.961675
1523423975508,0.91338795,3.891775,10.672154
1523423975541,-0.09995792,5.107431,10.21965
1523423975575,0.073621705,4.9302597,10.229825
1523423975580,0.60094464,4.6297874,9.816826
1523423975609,-0.3321955,5.237316,10.511144
1523423975640,-0.24121583,5.9130797,10.89661
1523423975673,1.1007342,5.4581814,9.458893
1523423975679,0.20470424,4.943428,9.184157
1523423975727,-0.51116204,4.927267,9.019556
1523423975732,-0.8535329,4.703409,8.585608
1523423975766,-0.84934306,5.113416,8.909423
1523423975815,-0.28550854,4.7339354,9.216479
1523423975820,0.14724341,4.643554,6.1926026
1523423975874,-1.9129672,4.871602,5.321113
1523423975883,-1.2886791,4.283227,6.187216
1523423975934,-0.23822308,4.912902,6.9366007
1523423975974,0.19692309,5.6700683,6.7827735
1523423975982,-0.635062,5.9867015,7.369353
1523423976067,-1.2360066,5.580884,8.407838
1523423976111,-0.7428011,5.109226,7.7332716
