timestamp,lin_acc_x,lin_acc_y,lin_acc_z
1523277833159,-0.5909449,0.91205025,-0.46417618
1523277833211,0.2830791,0.81614685,0.26190948
1523277833216,0.6379509,0.022837162,0.099944115
1523277833246,0.24658126,0.24999595,-0.78046036
1523277833268,-0.010018587,0.4169321,-1.3987103
1523277833299,0.5329382,0.60729766,-1.1394587
1523277833309,-1.848468,-0.009236336,-0.5627241
1523277833335,-0.58175164,0.72309303,-2.4404984
1523277833380,-0.23202524,1.6857915,-2.4162107
1523277833435,0.7560047,0.3720212,0.17875195
1523277833441,-0.7353538,0.46523118,0.56376076
1523277833453,-0.72332704,0.7984791,0.26860523
1523277833522,0.19266161,0.8950596,1.0449104
1523277833533,0.8781117,0.42309904,0.50835896
1523277833542,-0.018806845,0.48457193,0.22236729
1523277833600,0.073406875,0.7949171,-1.1761127
1523277833605,1.7127973,1.4045119,0.44578266
1523277833620,1.005378,1.1649346,1.0665426
1523277833675,0.23205626,0.7256398,1.0222473
1523277833687,-0.51707476,0.1948483,1.3312817
1523277833691,-0.78033465,-1.291935,1.7948961
1523277833745,-1.4458139,2.085452,-0.6337414
1523277833749,0.20340952,0.25302267,0.12512398
1523277833753,0.368743,-0.016070843,0.97528744
1523277833800,-0.3045609,0.26100016,-0.5787983
1523277833825,-0.7406229,0.26459932,-1.3443007
1523277833878,-0.33544573,1.2258186,-1.7434316
1523277833890,-0.079820395,1.4010022,-1.2265015
1523277833896,-0.17786962,0.8344705,-0.40194607
1523277833936,-0.34251553,0.7664783,-0.25711727
1523277833941,-0.22437066,1.045785,-0.20966244
1523277833977,0.35864162,1.6952515,-0.063967705
1523277833981,0.3488592,1.672848,0.3020954
1523277834027,-0.21534944,1.1890779,0.6005726
1523277834058,0.16930842,0.6075039,0.7484722
1523277834061,0.15415418,0.46255064,0.36046886
1523277834100,-0.39712727,0.6763325,-0.21785831
1523277834104,-0.48440987,1.7125349,-0.06910229
1523277834162,0.20385778,1.5253186,0.9123783
1523277834177,0.40552223,0.13549423,0.41309738
1523277834182,-0.37251055,0.17683887,-0.2441454
1523277834186,-0.9337474,0.39706135,-0.62692213
1523277834226,-1.2684475,0.68033457,-0.54119587
1523277834295,-0.7525094,0.2675972,-0.4588194
1523277834299,-0.3208636,-9.975433E-4,-0.33236504
1523277834304,0.096518874,-0.14995146,0.07869625
1523277834309,0.047555923,-0.13770008,0.14337635
1523277834352,-0.55376947,-0.18182564,-0.030739784
1523277834357,-0.59311306,-0.20571804,-0.27891445
1523277834419,-0.7194497,-0.12078619,-0.6966243
1523277834425,-0.7559119,0.667758,-1.1643496
1523277834466,-0.7075369,0.5296459,-1.0156322
1523277834488,-0.7495995,0.11174774,-0.6872406
1523277834492,-0.38950682,0.12972403,-0.6568713
1523277834526,-0.6021826,0.3324275,-0.6321182
1523277834531,-0.7679019,0.3145213,-0.48453236
1523277834533,-0.33498204,0.47567463,-0.22285175
1523277834567,-0.23378277,0.7739115,0.3896389
1523277834596,-0.040411353,0.62502575,0.91545105
1523277834599,-0.041826367,0.06360674,1.2901545
1523277834628,0.09026837,-0.43383598,1.2086515
1523277834661,-0.31210232,0.6018152,0.45847702
1523277834665,0.46033597,1.1837792,0.44435883
1523277834698,0.7978622,0.6967883,1.2222233
1523277834734,0.99105203,-0.39366817,1.8786554
1523277834763,0.53388655,-0.87538195,1.7661247
1523277834768,0.3184749,-0.55421686,0.69438934
1523277834798,0.42656648,0.13722038,0.27258015
1523277834827,0.5328882,-0.1275568,0.350502
1523277834858,0.044917226,-0.5561943,-0.07469845
1523277834866,-0.3976134,-0.27498388,-0.71302843
1523277834894,-0.103889346,-0.033544064,-0.8956022
1523277834924,0.38722527,0.4910035,-1.4025373
1523277834960,-0.07270336,0.042081356,-1.510972
1523277834968,-0.64318454,-0.46024632,-1.0366955
1523277835002,-0.18455541,-0.20483351,-0.2566862
1523277835041,0.13125706,0.33506346,0.049717903
1523277835047,-0.0368464,0.22210598,-0.33888626
1523277835078,-0.578051,-0.23203826,-0.31245136
1523277835107,-0.35227978,-0.32029557,0.3371563
1523277835139,0.22723782,-0.3017149,0.6708746
1523277835143,0.5140444,-0.16568494,0.08444595
1523277835175,0.2724769,0.35358667,-0.9760561
1523277835208,-0.3389392,0.14540434,-0.79519415
1523277835239,-0.07368708,-0.69470406,0.049394608
1523277835245,-0.006476283,-1.0110459,-0.56208277
1523277835289,-0.43777978,-0.2016902,-1.2620792
1523277835293,-0.9770725,0.9777851,-0.9887376
1523277835322,-0.78870046,0.89773846,0.5091915
1523277835358,-0.23863435,0.3568673,1.3335371
1523277835388,-0.18325579,0.2397089,1.0996122
1523277835394,-1.0043085,0.85038805,0.79068184
1523277835423,-1.106574,0.54320145,0.81859493
1523277835472,-0.6890203,-0.2957275,1.0906515
1523277835478,0.21746147,-0.3501253,1.4161243
1523277835520,0.48950493,0.25569725,0.64283276
1523277835528,-0.24781644,0.39133048,-0.25277805
1523277835566,-0.79347503,-0.18066931,-0.24790478
1523277835574,-0.9504157,-0.43874407,0.09230423
1523277835616,-0.6196418,0.09590697,1.2763195
1523277835668,-1.1349086,-0.46020985,0.7988157
1523277835674,-1.1862422,-0.40181923,0.9519758
1523277835721,-0.4872495,-0.17913914,0.893198
1523277835725,-0.5460601,-0.019389868,0.68621445
1523277835776,-0.452021,-0.017106056,-0.007824898
1523277835784,-0.7396033,-0.009846687,-0.31027508
1523277835828,-0.7509051,-0.08910823,-0.1611309
1523277835845,-0.72756404,0.034927845,0.16711521
1523277835897,-0.5333427,0.5457182,0.23962498
1523277835901,-0.34876502,0.42940903,0.071762085
1523277835907,-0.5396184,2.8657913E-4,-0.50127316
1523277835954,-0.71182024,0.27047586,-0.39742088
1523277835962,-0.6947133,0.49500275,-0.20145607
1523277836009,-0.29740214,0.20260906,-0.33638096
1523277836014,-0.16861963,0.4052286,-0.43783188
1523277836064,-0.32737267,0.39028978,0.23342514
1523277836072,-0.8835642,0.2068243,0.44098568
1523277836079,-0.7936572,0.175663,0.027064323
1523277836147,-0.4963479,1.6281095,-2.3521895
1523277836151,0.38860726,0.018266201,-0.04720974
1523277836212,0.06295419,0.2783079,-0.62985134
1523277836215,-0.22746348,0.18484735,-0.7048788
1523277836223,0.16083086,0.38526773,-0.13960838
1523277836273,0.030078053,0.37732506,0.79853725
1523277836282,0.11999202,0.34855175,0.46257114
1523277836331,0.18645453,0.5608432,-0.01808548
1523277836336,0.16501904,0.81284595,0.16462898
1523277836343,0.21329594,0.8445518,-0.019773483
1523277836395,0.35567594,0.86173034,-0.16086864
1523277836402,-0.07022333,0.7873473,-0.6323662
1523277836430,-0.22296548,1.0779912,-0.8908491
1523277836480,-0.048514128,1.0464959,-0.6651783
1523277836489,0.18636727,0.7939055,-0.35789013
1523277836497,0.1066072,0.56736875,-0.47155094
1523277836543,0.073509455,0.48381042,-0.7725754
1523277836548,0.5032196,0.99146557,-1.1092405
1523277836555,0.6382196,1.0818193,-1.0531774
1523277836606,0.5451472,0.75033236,-0.5887432
1523277836615,0.41263556,0.58219624,-0.13871193
1523277836666,0.21822667,0.7004752,0.23188019
1523277836690,0.27757,0.81213,0.23102093
1523277836755,0.2320559,0.79275274,0.5961933
1523277836761,0.46577072,0.4497075,0.60254765
1523277836766,-0.6071063,0.18303013,0.48458672
1523277836814,-0.4301809,0.88257027,-0.06484318
1523277836821,0.3122232,0.7690306,-0.57298803
1523277836828,0.19186091,0.40948296,-0.54824877
1523277836875,-0.49389994,0.047407627,0.36197472
1523277836878,0.32625186,-0.008018494,1.0259638
1523277836882,0.21292233,0.30979013,1.0601587
1523277836937,-0.3830769,-0.14453459,0.82485676
1523277836955,-0.124564886,-0.60045695,0.5856848
1523277837014,0.37165368,0.22084951,0.6379967
1523277837021,0.6331171,0.33784342,-0.20070362
1523277837027,0.11300874,0.24028444,-0.42788792
1523277837088,-0.12085426,0.061496735,-0.41993523
1523277837091,0.1913768,0.20987272,-0.3052435
1523277837096,0.60308385,0.31732273,0.034921646
1523277837150,0.33461595,0.09604788,-0.11069775
1523277837155,0.05007088,-0.39653492,-0.4008503
1523277837204,0.2786553,-0.44313264,-0.40590096
1523277837223,0.46220088,-0.32406044,-0.8007388
1523277837231,0.21344471,0.03170538,-1.4462762
1523277837293,-0.6949363,0.05900097,-1.2440596
1523277837300,-1.1920329,-0.113176346,-0.47364807
1523277837306,-0.99198866,-0.017941475,0.28426647
1523277837351,-0.3225897,0.40939498,0.81898975
1523277837359,-0.42067844,0.6081269,0.9790478
1523277837367,-0.77094007,0.05139184,0.98940086
1523277837422,-0.8469566,0.056389093,1.1474028
1523277837426,-0.30853307,0.019785404,1.2559834
1523277837458,-0.24343425,0.10801959,1.0092278
1523277837464,-0.4037915,0.6392255,0.74734974
1523277837515,0.14292312,0.46140695,1.1549435
1523277837524,0.61238956,-0.3030579,1.2838211
1523277837572,0.78696287,-0.84540796,0.91221046
1523277837576,0.7148329,-0.7346382,0.77509403
1523277837628,0.9967381,-0.6683214,0.20989227
1523277837636,0.785354,-0.55844903,-0.34984875
1523277837687,0.3362447,-0.5517802,-0.60295105
1523277837690,0.49386907,-0.2363534,-0.6972017
1523277837698,0.54882205,-0.2716167,-0.57582283
1523277837745,0.37364984,-0.70853186,-0.1734314
1523277837769,0.590484,-0.65874004,0.51702595
1523277837832,0.6591079,-0.3340404,0.20566177
1523277837837,0.56893754,-0.09954524,-0.070674896
1523277837841,1.2036009,0.16186571,-0.53031063
1523277837894,0.9779718,-0.15847063,-0.7096753
1523277837902,-0.869154,0.058496952,-1.9488635
1523277837907,-0.19395828,-0.65149975,-1.3758903
1523277837978,0.047834754,0.01691389,-1.0622411
1523277837984,0.006778121,0.32362747,-0.48632383
1523277837991,0.102039814,0.43446493,-0.16470051
1523277838039,0.4985695,1.4139423,-0.50140476
1523277838063,0.2673478,1.6092873,0.6594658
1523277838073,0.86967576,1.8074336,2.3541965
1523277838127,0.60111785,1.4028339,1.050169
1523277838137,-0.35625386,0.848753,1.0620127
1523277838141,-0.4106766,0.30073547,1.7387114
1523277838199,0.41015196,-0.1365676,1.9406195
1523277838206,1.1500032,-0.8915715,2.4905787
1523277838215,0.43826723,-0.265136,0.76964474
1523277838267,-1.215518,-0.14596772,0.33425236
1523277838277,-1.1522094,-0.78499675,0.8503065
1523277838281,0.027317405,-0.6167636,0.9732704
1523277838328,0.4818138,-0.23313713,-0.1688509
1523277838352,-0.16288376,-0.09507203,-0.7048178
1523277838406,-0.7600326,-0.86733794,0.116475105
1523277838415,-0.9294081,-0.5540726,0.6669111
1523277838421,-0.18807709,-0.4191754,-1.7672868
1523277838468,-0.7654263,-0.024814129,-1.798059
1523277838475,-0.8306055,-1.2944617,-1.4603386
1523277838485,-0.12589288,-0.3386786,-1.3667245
1523277838526,-0.21998525,0.93011904,-0.41653252
1523277838535,-0.45057166,0.4680233,0.4382496
1523277838585,-0.51643854,-0.44204187,0.8192692
1523277838592,0.94549537,-0.88648033,1.5698204
1523277838665,0.2888255,0.49239993,1.5503588
1523277838676,0.6925081,-0.20516014,2.0410376
1523277838681,0.324108,-1.422121,0.88178825
1523277838687,-0.4165802,-1.6723056,0.43196583
1523277838732,0.020305514,-1.1517603,1.5931473
1523277838739,0.58364165,-1.391711,1.3414145
1523277838789,0.26573288,-1.0272114,-0.35836983
1523277838794,0.2654481,-1.0785034,-0.12551594
1523277838799,0.40410483,0.047127485,-0.4612074
1523277838849,0.016145706,0.081851244,0.41426373
1523277838869,-0.3675474,-0.6642287,1.0767508
1523277838926,-0.5741874,-0.11014438,-0.8483114
1523277838934,-0.490358,0.33696842,-1.6964636
1523277838944,-0.803717,0.3501699,-2.0581074
1523277838989,-0.65454644,0.12778378,-2.4070072
1523277838995,0.033134103,0.507107,-2.242662
1523277839047,0.18708968,1.1311004,-1.4909511
1523277839058,0.106096625,0.96679235,-0.16646671
1523277839103,-0.31878102,-0.03782177,0.8617821
1523277839110,0.08255696,0.22075081,1.7090816
1523277839113,0.64445305,1.0414674,0.70401764
1523277839188,1.0536925,0.32277203,1.3891411
1523277839196,0.34170413,0.005294323,1.854392
1523277839202,-0.7377936,-0.14948964,1.0366373
1523277839267,-1.5019121,-0.63614845,1.3119106
1523277839275,0.05215943,-0.7416539,0.13790226
1523277839278,-0.65178615,-0.4189329,0.4080181
1523277839328,-0.32442483,-0.40753675,1.4394274
1523277839338,-0.9601915,-0.4376111,2.5455608
1523277839342,-0.7011255,-0.666898,0.9935694
1523277839390,-0.46710005,-0.22060084,-0.377182
1523277839406,0.05968529,0.43292856,-0.3462515
1523277839457,-0.292917,-0.19772434,-0.24785519
1523277839464,-1.520832,-1.1528404,-0.7059727
1523277839478,-1.4757798,-0.69176936,-1.0429258
1523277839519,-0.9180031,-0.23994637,-1.157268
1523277839527,-0.2618472,-0.5492828,-0.25285244
1523277839577,-0.32929933,-0.50513744,0.35791016
1523277839584,0.19428301,-0.75404644,0.95548344
1523277839628,-0.16232729,-1.208725,2.3518152
1523277839634,0.5793073,-2.0097985,1.6061163
1523277839698,-0.20257318,-0.82248926,0.54230785
1523277839712,0.70167434,-0.23225856,0.5775957
1523277839719,1.4484636,-0.89428926,1.9891291
1523277839766,1.3024054,-1.3824463,1.8937683
1523277839770,1.1574574,-1.4250975,0.48428345
1523277839778,1.0121983,-1.0468314,0.30704975
1523277839824,0.61952484,-0.6977198,0.28142738
1523277839830,0.45888686,0.22110939,0.5329037
1523277839878,0.85277355,-0.22568893,-0.2675953
1523277839884,0.2901051,-0.7057934,-1.8807249
1523277839936,-0.927835,-0.6856668,-2.5103426
1523277839943,-0.3974429,0.28964996,-1.3995619
1523277839964,0.08991879,-0.38045764,-1.6108904
1523277840066,0.26647455,0.11884642,-1.483634
1523277840073,-0.07454032,0.05905366,-0.9343395
1523277840078,-0.10372949,0.4478531,-0.1294012
1523277840086,0.019979298,0.9993534,0.11077213
1523277840188,0.96160674,0.87887,1.0357103
1523277840197,2.0531693,0.07335997,1.981389
1523277840200,0.50172645,-0.67007995,1.6958113
1523277840204,-0.41939148,0.32890177,1.3509874
1523277840212,-0.10444561,0.13891792,1.847229
1523277840216,0.24722934,-0.30078316,1.7338371
1523277840294,-0.39902627,-0.34494162,0.56305885
1523277840305,-1.4449971,-0.07798672,0.5781832
1523277840365,-1.1477818,0.106760025,0.74366283
1523277840369,1.336364,0.23624754,1.0811472
1523277840420,0.7115619,0.045681953,0.5521078
1523277840429,-0.61463416,-0.48157883,-1.0092835
1523277840433,-0.67628646,-0.12990427,-0.80430746
1523277840477,-0.30068523,-0.85264516,-1.9871569
1523277840544,-0.8137037,-0.6136601,-2.3412862
1523277840548,-1.2725452,-0.7149558,-2.3863487
1523277840552,-1.0943153,-0.37430048,-1.3207426
