timestamp,gyro_x,gyro_y,gyro_z
1523293282423,2.2897859,5.1478906,1.4575481
1523293282432,1.078314,0.5091964,2.7659593
1523293282439,0.9262474,0.68389976,1.4889734
1523293282478,1.4575481,1.2820457,1.2500879
1523293282481,1.5339808,1.0386329,1.6823189
1523293282527,1.6732641,0.90281165,1.5920377
1523293282531,1.7326527,1.3086774,1.376588
1523293282577,1.5656724,1.2026836,1.2703278
1523293282581,1.5675366,0.13741912,1.4010891
1523293282627,1.8074875,-0.020240024,1.6663399
1523293282647,0.6956177,0.36591834,1.4138722
1523293282702,0.613326,1.081776,0.7488809
1523293282706,-0.06098639,1.0178602,0.7483483
1523293282745,-0.18429075,0.50600064,0.94302535
1523293282752,-0.40293628,0.5134575,-0.1371528
1523293282791,-0.9187906,0.44581318,-1.0034791
1523293282796,-2.0010993,0.31158987,-1.8604844
1523293282831,-1.5901735,-0.65673554,-2.57288
1523293282837,-1.9558256,-1.464206,-2.3856597
1523293282870,-2.503904,-0.64341974,-2.6692865
1523293282883,-2.6312032,0.009054748,-2.7116306
1523293282926,-2.2634206,0.15286545,-2.1744711
1523293282962,-1.7595506,-0.60560286,-2.480202
1523293282966,-1.5278555,-1.7773937,-2.283927
1523293283002,-1.1813782,-2.7723508,-1.860218
1523293283013,-0.6926882,-2.7856665,-1.0021476
1523293283043,0.01304949,-2.8623655,-0.31984565
1523293283078,0.63409865,-1.9185413,0.35579833
1523293283112,1.8716697,-0.89855057,0.94488955
1523293283116,2.4402544,-0.55340487,0.9302422
1523293283168,0.94142747,0.7355651,0.47191215
1523293283174,-0.060720075,-1.3145363,-0.60427123
1523293283204,-0.13448964,0.51984906,-0.5211806
1523293283214,0.28788772,-0.5571333,-0.023702133
1523293283248,-0.7187872,2.0266657,-0.31372038
1523293283281,1.2066783,1.649562,1.135572
1523293283315,-0.5584649,-0.08362326,0.31478566
1523293283318,-0.1438107,3.7476003,0.9054748
1523293283354,2.3600934,3.1899345,1.520665
1523293283392,1.2918994,0.075101145,1.9379823
1523293283407,1.4724618,0.23915187,1.0410297
1523293283448,1.7608821,1.1707256,1.3424995
1523293283455,1.695901,1.1403656,1.8540928
1523293283492,1.639442,1.0391655,1.5454324
1523293283498,1.8149443,1.2181299,1.3158679
1523293283540,1.8271948,0.57790595,1.3789848
1523293283545,1.5819178,0.267914,1.4165354
1523293283581,1.0610034,0.6173208,1.3622069
1523293283589,0.5478122,1.0407634,0.77577883
1523293283627,0.25033715,1.1105382,0.61172813
1523293283673,-0.35446674,0.80587256,0.79681784
1523293283687,-0.3920173,0.80587256,0.5550028
1523293283721,-1.1416972,1.1472899,-0.07403588
1523293283727,-2.3494408,1.3182647,-0.66206187
1523293283759,-3.1904671,1.5520903,-1.5760587
1523293283792,-2.415487,0.9960223,-2.324407
1523293283796,-1.627724,-0.63702816,-2.3273365
1523293283839,-2.0271983,-1.1243867,-3.0376017
1523293283843,-2.1893847,-0.64821345,-2.7547739
1523293283877,-1.9481024,0.1123854,-2.004295
1523293283909,-1.794438,-0.09374327,-2.133192
